书名,作者,时间,rar下载,txt下载,相关度,介绍
幸毋相忘,尤四姐,2011/10/16 8:06,https://xiazai.xqishu.com/rar/幸毋相忘.rar,https://xiazai.xqishu.com/txt/幸毋相忘.txt,0,三年归来仍是晨光暮色中坚毅不拔的翩翩佳公子
幸运草,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/幸运草.rar,https://xiazai.xqishu.com/txt/幸运草.txt,0,暂无
幸运儿,岑凯伦,2011/10/21 5:05,https://xiazai.xqishu.com/rar/幸运儿.rar,https://xiazai.xqishu.com/txt/幸运儿.txt,0,年轻、英俊的丁子斌，
幸运指环,岑凯伦,2011/10/21 5:05,https://xiazai.xqishu.com/rar/幸运指环.rar,https://xiazai.xqishu.com/txt/幸运指环.txt,0,他年轻有为，是少女心目中的白马王子，
宿命,于晴,2011/10/22 19:25,https://xiazai.xqishu.com/rar/宿命.rar,https://xiazai.xqishu.com/txt/宿命.txt,0,暂无
旭日焚身,席绢,2011/10/23 20:29,https://xiazai.xqishu.com/rar/旭日焚身.rar,https://xiazai.xqishu.com/txt/旭日焚身.txt,0,当初闲着无聊，以他的名成立了“旭日保全”?
玄武纪,皮皮梅,2011/10/24 0:57,https://xiazai.xqishu.com/rar/玄武纪.rar,https://xiazai.xqishu.com/txt/玄武纪.txt,0,类别：奇幻-架空历史
炫酷女生的专属男生,陌生了,2011/10/18 3:30,https://xiazai.xqishu.com/rar/炫酷女生的专属男生.rar,https://xiazai.xqishu.com/txt/炫酷女生的专属男生.txt,0,枫林学院的相遇，彼此陌生的他们，纠缠在一起。
雪儿姑娘,席绢,2011/10/23 20:29,https://xiazai.xqishu.com/rar/雪儿姑娘.rar,https://xiazai.xqishu.com/txt/雪儿姑娘.txt,0,刁钻慧黠、美丽纯真的小雪儿?
雪珂,琼瑶,2011/10/22 11:56,https://xiazai.xqishu.com/rar/雪珂.rar,https://xiazai.xqishu.com/txt/雪珂.txt,0,暂无
雪莲之死,九月树,2011/10/24 19:42,https://xiazai.xqishu.com/rar/雪莲之死.rar,https://xiazai.xqishu.com/txt/雪莲之死.txt,0,上世纪末叶，所谓拨乱返正年代，一群大学生来到塔里木西沿的一所汉文中学，他们超前的理念、创新的思维，将这原本平静的校园弄得沸沸扬扬，师生恋，学生杀人，教师罢教他们的命运结局如何，敬请关注！
雪山剿匪,伊恩·弗莱明,2011/10/22 19:27,https://xiazai.xqishu.com/rar/雪山剿匪.rar,https://xiazai.xqishu.com/txt/雪山剿匪.txt,0,暂无
雪舞清宫,狐狸金,2011/10/25 12:45,https://xiazai.xqishu.com/rar/雪舞清宫.rar,https://xiazai.xqishu.com/txt/雪舞清宫.txt,0,如今，我怔怔望着他，眼中落下泪来美人江山，鱼与熊掌终难取舍！
血琥珀,冥之蓝,2011/10/25 12:45,https://xiazai.xqishu.com/rar/血琥珀.rar,https://xiazai.xqishu.com/txt/血琥珀.txt,0,一场后宫争斗，权利与血泪交错的罪恶故事。三代不同的女人，造就后宫最让人厌烦的心思
寻找前世之流年转,Vivibear,2012/2/22 23:03,https://xiazai.xqishu.com/rar/寻找前世之流年转.rar,https://xiazai.xqishu.com/txt/寻找前世之流年转.txt,0,类别：奇幻架空
胭脂蓝,悄然无声,2012/2/22 23:03,https://xiazai.xqishu.com/rar/胭脂蓝.rar,https://xiazai.xqishu.com/txt/胭脂蓝.txt,0,罗迦，在权利的最高处出生、长大，始终笼罩在权利的阴影下的男子。
烟花葬,泅殇,2011/10/23 16:57,https://xiazai.xqishu.com/rar/烟花葬.rar,https://xiazai.xqishu.com/txt/烟花葬.txt,0,也许我的青春不单是我一个人的悲剧轮回，至少从这里经过了很多人，很多事，很多我不愿意看见的。
烟水寒,成小妍,2015/4/4 14:25,https://xiazai.xqishu.com/rar/烟水寒.rar,https://xiazai.xqishu.com/txt/烟水寒.txt,0,她无意间救了重伤的他，却也爱上他，原来他是雷霆堡的堡主，而她只是一介身份卑下的丫环，受命照顾眼盲行动不便的他。他多疑、暴燥、冷漠、无情、处处为难，然而这一切只让她更心疼他啊但为何他总要误解她对他的好，对他的情呢？ 当他命她喝下参有剧毒的茶时，她的心也跟着碎了。难道非得一死，才有资格得到他的爱与信任吗？她的长相思真令人催心肝啊
烟锁重楼,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/烟锁重楼.rar,https://xiazai.xqishu.com/txt/烟锁重楼.txt,0,暂无
烟雨朦朦,琼瑶,2011/10/22 11:56,https://xiazai.xqishu.com/rar/烟雨朦朦.rar,https://xiazai.xqishu.com/txt/烟雨朦朦.txt,0,暂无
阎王的新娘,艾小贝,2011/10/24 6:15,https://xiazai.xqishu.com/rar/阎王的新娘.rar,https://xiazai.xqishu.com/txt/阎王的新娘.txt,0,那个在云端欢笑的女子，有着银铃般的笑声，娇艳的笑靥，还有，还有爱着那个人的一颗真心。
阎医,鼠九戒,2011/10/25 12:45,https://xiazai.xqishu.com/rar/阎医.rar,https://xiazai.xqishu.com/txt/阎医.txt,0,为了爱，奋斗
颜如舜华,息Aldof,2011/10/21 5:03,https://xiazai.xqishu.com/rar/颜如舜华.rar,https://xiazai.xqishu.com/txt/颜如舜华.txt,0,她的心一瞬间变得很软，看着他静静地躺柔软的大床上，秉退佣人，熄灭灯火，独留一盏橘色的床头小灯，轻手轻脚地去盥洗室换冷水。再次给他擦拭的时候，他似乎有点醒过来了，看着她，语气出奇的温柔，“那么晚了，你也歇会。”她的眼眶有点湿润，弯下腰替他脱掉脚上的鞋子，扯过被子替他盖好，低声说，“我不累，你还好吗？”他的手慢慢伸过来来回抚着她的脸颊，又往下落到她的肩头，目光中有着莫名的依恋缱绻，近乎痴狂地凝视半隐在黑暗中的她，慢慢开口，“我不好，我很难受”她刚想问他哪难受的时候，耳边炸开一声他低低的叫唤，“向晚。”第二次！这是第二次从他嘴里听到这个令她嫉恨不已的名字。
砚压群芳,蓝惜月,2011/10/21 9:25,https://xiazai.xqishu.com/rar/砚压群芳.rar,https://xiazai.xqishu.com/txt/砚压群芳.txt,0,暂无
晏怀惜,微笑的猫,2011/10/25 12:45,https://xiazai.xqishu.com/rar/晏怀惜.rar,https://xiazai.xqishu.com/txt/晏怀惜.txt,0,"领导曾经教育过我们:""干部适当调动一下地方有好处,主要是换一个地方可以多接触一些人,多了解一些情况,遇事也?"
雁儿在林梢,琼瑶,2011/10/22 11:56,https://xiazai.xqishu.com/rar/雁儿在林梢.rar,https://xiazai.xqishu.com/txt/雁儿在林梢.txt,0,暂无
妖蝶的封印,飞鸟与鱼,2011/10/24 0:57,https://xiazai.xqishu.com/rar/妖蝶的封印.rar,https://xiazai.xqishu.com/txt/妖蝶的封印.txt,0,类别：奇幻言情
妖精是怎样炼成的?,龙妖罂粟,2012/2/22 23:03,https://xiazai.xqishu.com/rar/妖精是怎样炼成的?.rar,https://xiazai.xqishu.com/txt/妖精是怎样炼成的?.txt,0,他，徐恪，王者，独独对何菅菅情有独衷
妖兽都市,小白龟的猫,2011/10/24 0:57,https://xiazai.xqishu.com/rar/妖兽都市.rar,https://xiazai.xqishu.com/txt/妖兽都市.txt,0,"在这个金钱物欲横流的都市里,连天使也堕落了！唐晓涵宛若生长在恶之土壤上的善之花,那株传说中堕天使所幻化成的花,妖娆而清冷,诱惑却抗拒着整个世界,自私自恋的依偎着那唯一的光那实体化的影（小意）,然而当她那唯一的光影也被邪恶的妖兽（唐家二少）所吞灭后,她是就此凋零还是怒放出以血为食,铺满通向地狱之门的彼岸花"
妖言校园行,瑶琰,2011/10/27 1:22,https://xiazai.xqishu.com/rar/妖言校园行.rar,https://xiazai.xqishu.com/txt/妖言校园行.txt,0,jar电子书格式
妖野埃及王,陈争,2011/10/24 0:57,https://xiazai.xqishu.com/rar/妖野埃及王.rar,https://xiazai.xqishu.com/txt/妖野埃及王.txt,0,是神秘的古老的传说。
姚水儿的移魂记事,虫小扁,2012/2/22 12:39,https://xiazai.xqishu.com/rar/姚水儿的移魂记事.rar,https://xiazai.xqishu.com/txt/姚水儿的移魂记事.txt,0,温和谦逊的赖苍穹竟是腹黑表率？
爷儿我还要,菲菲,2011/10/24 19:42,https://xiazai.xqishu.com/rar/爷儿我还要.rar,https://xiazai.xqishu.com/txt/爷儿我还要.txt,0,哪位好心又有钱的大爷，赶紧花五百两金子买下她吧！
也许我们在下辈子,花瓣雨0812,2011/10/18 3:31,https://xiazai.xqishu.com/rar/也许我们在下辈子.rar,https://xiazai.xqishu.com/txt/也许我们在下辈子.txt,0,夏青青再次冲上来，一把揪住了袁梦瑶的头发，抬手就是一耳光，
野蛮合租进行时,爆米花花,2011/10/26 15:36,https://xiazai.xqishu.com/rar/野蛮合租进行时.rar,https://xiazai.xqishu.com/txt/野蛮合租进行时.txt,0,jar电子书格式
野玫瑰与郁金香,岑凯伦,2011/10/21 9:25,https://xiazai.xqishu.com/rar/野玫瑰与郁金香.rar,https://xiazai.xqishu.com/txt/野玫瑰与郁金香.txt,0,暂无
野苹果,岑凯伦,2011/10/21 9:25,https://xiazai.xqishu.com/rar/野苹果.rar,https://xiazai.xqishu.com/txt/野苹果.txt,0,暂无
夜风中,岑凯伦,2011/10/21 9:25,https://xiazai.xqishu.com/rar/夜风中.rar,https://xiazai.xqishu.com/txt/夜风中.txt,0,暂无
一“打”情深,Suifeng,2011/10/24 13:46,https://xiazai.xqishu.com/rar/一“打”情深.rar,https://xiazai.xqishu.com/txt/一“打”情深.txt,0,"十年前的玩伴竟会不期而遇,这看似天造地设的他们似乎是上天注定的。但偏偏在他们之间却出现了一个冷傲、冷漠的男生。他可是全市首富之子，另外那个十年前的玩伴也有着神秘的身份。而且这两人功夫卓绝！一个平凡的女生徘徊在这两个大帅哥之间。她最终的选?.."
一场风花雪月的事,海岩,2011/10/24 6:15,https://xiazai.xqishu.com/rar/一场风花雪月的事.rar,https://xiazai.xqishu.com/txt/一场风花雪月的事.txt,0,故事缘于一把意大利小提琴，这把价值连城的小提琴在我国失窃后，被偷运到香港引起了香港两大黑帮——潘氏家族和天龙帮的一场火拼。潘家幼子潘小伟被偷送到大陆避难，我公安人员闻讯后，立即组织侦破小组，以潘小伟为线索，展开了追查小提琴的工作。
一朝选在君王侧,纯色,2011/10/22 1:20,https://xiazai.xqishu.com/rar/一朝选在君王侧.rar,https://xiazai.xqishu.com/txt/一朝选在君王侧.txt,0,暂无
一打情深,Suifeng1,2011/10/24 6:15,https://xiazai.xqishu.com/rar/一打情深.rar,https://xiazai.xqishu.com/txt/一打情深.txt,0,新学期开始了
一后二皇三王四杰,方圆三十,2011/10/18 3:30,https://xiazai.xqishu.com/rar/一后二皇三王四杰.rar,https://xiazai.xqishu.com/txt/一后二皇三王四杰.txt,0,汪洋天海之中，得见神仙公子。习得修真之术，出来祸害人间。
一颗红豆,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/一颗红豆.rar,https://xiazai.xqishu.com/txt/一颗红豆.txt,0,暂无
一帘幽梦,琼瑶,2011/10/22 11:57,https://xiazai.xqishu.com/rar/一帘幽梦.rar,https://xiazai.xqishu.com/txt/一帘幽梦.txt,0,暂无
一米阳光,海岩,2012/2/22 12:39,https://xiazai.xqishu.com/rar/一米阳光.rar,https://xiazai.xqishu.com/txt/一米阳光.txt,0,《一米阳光》被外界称为是一部“升级版的青春偶像剧。”当年轻人越来越不相信真爱存在时，《一米阳光》以四个年轻人对爱情的追求，来告诉观众：真爱是存在的，但常像一米阳光一样短暂。
一鸣天下,于晴,2011/10/26 15:36,https://xiazai.xqishu.com/rar/一鸣天下.rar,https://xiazai.xqishu.com/txt/一鸣天下.txt,0,jar电子书格式
一亩三分田,开心达达,2011/10/18 3:30,https://xiazai.xqishu.com/rar/一亩三分田.rar,https://xiazai.xqishu.com/txt/一亩三分田.txt,0,这孩子天庭饱满，长得奇伟，女生男相，应是女中豪杰，有木兰气概，但是夫人，你家姑娘多灾多难，这串佛珠就送与你家姑娘吧。
一吻定江山,唐_,2011/10/24 0:57,https://xiazai.xqishu.com/rar/一吻定江山.rar,https://xiazai.xqishu.com/txt/一吻定江山.txt,0,"流有高贵血统,身为冰川家二小姐的她,却一点高贵的自觉也没,"
一溪流水水流云,李倩,2011/10/21 5:03,https://xiazai.xqishu.com/rar/一溪流水水流云.rar,https://xiazai.xqishu.com/txt/一溪流水水流云.txt,0,讲述女主因为偶然的机遇穿越到清朝康熙年间，目睹了康熙九子夺嫡的历史事件，并与康熙的几位阿哥之间纠缠不情的情感，本文内容虚构，时间模糊，请勿比对历史！
一笑婆娑醉颜酡,美妙,2011/10/21 5:05,https://xiazai.xqishu.com/rar/一笑婆娑醉颜酡.rar,https://xiazai.xqishu.com/txt/一笑婆娑醉颜酡.txt,0,如果人生能重新开始，你还会坚持那些你曾经坚持的吗？
一元钱的爱情,倔强豆芽,2011/10/24 19:42,https://xiazai.xqishu.com/rar/一元钱的爱情.rar,https://xiazai.xqishu.com/txt/一元钱的爱情.txt,0,"描写一个叫豆蔻的学生,在与开朗活泼的上官陪枫和纯洁温柔的窈洁云交往的同时,邂逅了美丽精明的林泽茹.在爱情受到考验时,主人公何去何从的故事.?"
伊甸园的东边,涟漪微漾,2012/2/22 23:03,https://xiazai.xqishu.com/rar/伊甸园的东边.rar,https://xiazai.xqishu.com/txt/伊甸园的东边.txt,0,最终，却因为爱和信任而各自找回了心中的那片伊甸园中的净土。。
伊名天下,爬空,2011/10/26 15:36,https://xiazai.xqishu.com/rar/伊名天下.rar,https://xiazai.xqishu.com/txt/伊名天下.txt,0,jar电子书格式
衣带渐宽终不悔,盛蝶,2012/2/22 12:39,https://xiazai.xqishu.com/rar/衣带渐宽终不悔.rar,https://xiazai.xqishu.com/txt/衣带渐宽终不悔.txt,0,却成为大_国的小皇后，
医学院之欢喜冤家,醉舞西阁,2011/10/18 3:30,https://xiazai.xqishu.com/rar/医学院之欢喜冤家.rar,https://xiazai.xqishu.com/txt/医学院之欢喜冤家.txt,0,类型：言情-近代现代-爱情
依米之爱,君不语,2011/10/18 3:30,https://xiazai.xqishu.com/rar/依米之爱.rar,https://xiazai.xqishu.com/txt/依米之爱.txt,0,新一代女强人于冰心里一直有一个秘密，她爱上了不该爱的人，无怨无悔的付出最后却是带着一颗破碎的心和那人的孩子离开，但那人却追来了，为什么？幸福降临了吗？
猗兰霓裳之凤求凰,猗兰霓裳,2011/10/24 6:15,https://xiazai.xqishu.com/rar/猗兰霓裳之凤求凰.rar,https://xiazai.xqishu.com/txt/猗兰霓裳之凤求凰.txt,0,"她为平息前朝纷争入宫为后,却始终不见天颜.是放任美貌才情在这后宫中寂寂凋零,还是努力的抓住自己遇见的幸福?是为了家族投身纷乱的后宫争斗,还是为了心爱的人舍弃所有......"
遗梦清廷,visy,2011/10/24 6:15,https://xiazai.xqishu.com/rar/遗梦清廷.rar,https://xiazai.xqishu.com/txt/遗梦清廷.txt,0,"如果来生还有重逢,我想我的选择依然还是你!?"
倚天屠龙之我是纪晓芙,惘然晨辰,2011/10/24 19:42,https://xiazai.xqishu.com/rar/倚天屠龙之我是纪晓芙.rar,https://xiazai.xqishu.com/txt/倚天屠龙之我是纪晓芙.txt,0,从第三十二章开始是有些重复倚天的情节，推动剧情的需要，各位担待。
亿万宝宝：单亲妈咪向前冲,歆月,2011/10/18 3:30,https://xiazai.xqishu.com/rar/亿万宝宝：单亲妈咪向前冲.rar,https://xiazai.xqishu.com/txt/亿万宝宝：单亲妈咪向前冲.txt,0,几夕温柔，几多柔情，他不带一丝眷恋的离开了她的视线。
义可容情,于晴,2011/10/23 16:57,https://xiazai.xqishu.com/rar/义可容情.rar,https://xiazai.xqishu.com/txt/义可容情.txt,0,（一）
忆清魂,舒言,2011/10/24 13:46,https://xiazai.xqishu.com/rar/忆清魂.rar,https://xiazai.xqishu.com/txt/忆清魂.txt,0,三个月前，我遭遇了一场车祸，醒来后，老妈说我已经昏迷了一个多月，可是为什么我却仿若隔世？那些记忆是那样的清晰，而他们每一个人，都深深地印刻在我脑中，我不相信这只是南柯一梦，我绝对不信！
异时空情恋之清水漪澜,苍痕鸢陌,2011/10/24 13:46,https://xiazai.xqishu.com/rar/异时空情恋之清水漪澜.rar,https://xiazai.xqishu.com/txt/异时空情恋之清水漪澜.txt,0,宇印沉轩，气宇轩昂，风度翩然；
因为我是女生,2等兵,2011/10/24 0:57,https://xiazai.xqishu.com/rar/因为我是女生.rar,https://xiazai.xqishu.com/txt/因为我是女生.txt,0,"一个小女孩得到了一块紫色石,属于她的紫色石,奶奶告诉她,到了她18岁后,同时会有3个男孩也拥有紫色石,这3个男孩之中会有一个是小女孩的真命天子,如果小女孩错过了他,就会..◇_.o紧紧地︷牵住你的手\灬直到永远"
阴阳颠倒,意在远方,2011/10/21 9:24,https://xiazai.xqishu.com/rar/阴阳颠倒.rar,https://xiazai.xqishu.com/txt/阴阳颠倒.txt,0,暂无
银兔姑娘,于晴,2011/10/23 16:57,https://xiazai.xqishu.com/rar/银兔姑娘.rar,https://xiazai.xqishu.com/txt/银兔姑娘.txt,0,银兔儿甜美、娇俏，生性调皮又爱恶作剧，
